week,opened,closed
2009-12-28,0,0
2010-01-04,0,0
2010-01-11,0,0
2010-01-18,0,0
2010-01-25,0,0
2010-02-01,0,0
2010-02-08,0,0
2010-02-15,0,0
2010-02-22,0,0
2010-03-01,0,0
2010-03-08,0,0
2010-03-15,0,0
2010-03-22,0,0
2010-03-29,0,0
2010-04-05,0,0
2010-04-12,0,0
2010-04-19,0,0
2010-04-26,0,0
2010-05-03,0,0
2010-05-10,0,0
2010-05-17,0,0
2010-05-24,0,0
2010-05-31,0,0
2010-06-07,0,0
2010-06-14,0,0
2010-06-21,0,0
2010-06-28,0,0
2010-07-05,0,0
2010-07-12,0,0
2010-07-19,0,0
2010-07-26,0,0
2010-08-02,0,0
2010-08-09,0,0
2010-08-16,0,0
2010-08-23,0,0
2010-08-30,0,0
2010-09-06,0,0
2010-09-13,0,0
2010-09-20,0,0
2010-09-27,0,0
2010-10-04,0,0
2010-10-11,0,0
2010-10-18,0,0
2010-10-25,0,0
2010-11-01,0,0
2010-11-08,0,0
2010-11-15,0,0
2010-11-22,0,0
2010-11-29,0,0
2010-12-06,0,0
2010-12-13,0,0
2010-12-20,0,0
2010-12-27,0,0
2011-01-03,0,0
2011-01-10,0,0
2011-01-17,0,0
2011-01-24,0,0
2011-01-31,0,0
2011-02-07,0,0
2011-02-14,0,0
2011-02-21,0,0
2011-02-28,0,0
2011-03-07,0,0
2011-03-14,0,0
2011-03-21,0,0
2011-03-28,0,0
2011-04-04,0,0
2011-04-11,0,0
2011-04-18,0,0
2011-04-25,0,0
2011-05-02,0,0
2011-05-09,0,0
2011-05-16,0,0
2011-05-23,0,0
2011-05-30,0,0
2011-06-06,0,0
2011-06-13,0,0
2011-06-20,0,0
2011-06-27,0,0
2011-07-04,0,0
2011-07-11,0,0
2011-07-18,0,0
2011-07-25,0,0
2011-08-01,0,0
2011-08-08,0,0
2011-08-15,0,0
2011-08-22,0,0
2011-08-29,0,0
2011-09-05,0,0
2011-09-12,0,0
2011-09-19,0,0
2011-09-26,0,0
2011-10-03,0,0
2011-10-10,0,0
2011-10-17,0,0
2011-10-24,0,0
2011-10-31,0,0
2011-11-07,0,0
2011-11-14,0,0
2011-11-21,0,0
2011-11-28,0,0
2011-12-05,0,0
2011-12-12,0,0
2011-12-19,0,0
2011-12-26,0,0
2012-01-02,0,0
2012-01-09,0,0
2012-01-16,0,0
2012-01-23,0,0
2012-01-30,0,0
2012-02-06,0,0
2012-02-13,0,0
2012-02-20,0,0
2012-02-27,0,0
2012-03-05,0,0
2012-03-12,0,0
2012-03-19,0,0
2012-03-26,0,0
2012-04-02,0,0
2012-04-09,0,0
2012-04-16,0,0
2012-04-23,0,0
2012-04-30,0,0
2012-05-07,0,0
2012-05-14,0,0
2012-05-21,0,0
2012-05-28,0,0
2012-06-04,0,0
2012-06-11,0,0
2012-06-18,0,0
2012-06-25,1,0
2012-07-02,1,0
2012-07-09,1,0
2012-07-16,1,0
2012-07-23,1,0
2012-07-30,1,0
2012-08-06,1,0
2012-08-13,1,0
2012-08-20,1,0
2012-08-27,1,0
2012-09-03,1,0
2012-09-10,2,0
2012-09-17,2,0
2012-09-24,2,0
2012-10-01,2,0
2012-10-08,2,0
2012-10-15,2,0
2012-10-22,2,0
2012-10-29,2,0
2012-11-05,2,0
2012-11-12,2,0
2012-11-19,2,0
2012-11-26,2,0
2012-12-03,2,0
2012-12-10,3,0
2012-12-17,3,0
2012-12-24,3,0
2012-12-31,3,0
2013-01-07,3,0
2013-01-14,3,0
2013-01-21,3,0
2013-01-28,3,0
2013-02-04,3,0
2013-02-11,3,0
2013-02-18,3,0
2013-02-25,3,0
2013-03-04,3,0
2013-03-11,3,0
2013-03-18,4,1
2013-03-25,4,1
2013-04-01,4,1
2013-04-08,4,1
2013-04-15,4,1
2013-04-22,4,1
2013-04-29,4,1
2013-05-06,4,1
2013-05-13,4,1
2013-05-20,4,1
2013-05-27,4,1
2013-06-03,4,2
2013-06-10,4,2
2013-06-17,4,2
2013-06-24,4,2
2013-07-01,4,2
2013-07-08,4,2
2013-07-15,4,2
2013-07-22,4,2
2013-07-29,4,2
2013-08-05,4,2
2013-08-12,4,2
2013-08-19,4,2
2013-08-26,4,2
2013-09-02,4,2
2013-09-09,4,3
2013-09-16,4,3
2013-09-23,4,3
2013-09-30,4,3
2013-10-07,4,3
2013-10-14,4,3
2013-10-21,4,3
2013-10-28,4,4
2013-11-04,4,4
2013-11-11,4,4
2013-11-18,4,4
2013-11-25,4,4
2013-12-02,4,4
2013-12-09,4,4
2013-12-16,4,4
2013-12-23,4,4
2013-12-30,4,4
2014-01-06,4,4
2014-01-13,5,4
2014-01-20,5,4
2014-01-27,5,4
2014-02-03,5,4
2014-02-10,5,5
2014-02-17,5,5
2014-02-24,5,5
2014-03-03,5,5
2014-03-10,5,5
2014-03-17,5,5
2014-03-24,5,5
2014-03-31,5,5
2014-04-07,5,5
2014-04-14,5,5
2014-04-21,5,5
2014-04-28,5,5
2014-05-05,5,5
2014-05-12,5,5
2014-05-19,5,5
2014-05-26,5,5
2014-06-02,5,5
2014-06-09,5,5
2014-06-16,5,5
2014-06-23,5,5
2014-06-30,5,5
2014-07-07,5,5
2014-07-14,5,5
2014-07-21,5,5
2014-07-28,5,5
2014-08-04,5,5
2014-08-11,5,5
2014-08-18,5,5
2014-08-25,5,5
2014-09-01,5,5
2014-09-08,5,5
2014-09-15,5,5
2014-09-22,5,5
2014-09-29,5,5
2014-10-06,5,5
2014-10-13,5,5
2014-10-20,5,5
2014-10-27,5,5
2014-11-03,5,5
2014-11-10,5,5
2014-11-17,5,5
2014-11-24,5,5
2014-12-01,5,5
2014-12-08,5,5
2014-12-15,6,5
2014-12-22,6,5
2014-12-29,6,5
2015-01-05,6,5
2015-01-12,6,5
2015-01-19,6,5
2015-01-26,6,5
2015-02-02,6,5
2015-02-09,6,5
2015-02-16,6,5
2015-02-23,6,5
2015-03-02,6,5
2015-03-09,6,5
2015-03-16,6,5
2015-03-23,6,5
2015-03-30,6,5
2015-04-06,6,5
2015-04-13,6,5
2015-04-20,6,5
2015-04-27,7,5
2015-05-04,7,5
2015-05-11,7,5
2015-05-18,7,5
2015-05-25,9,5
2015-06-01,10,5
2015-06-08,10,5
2015-06-15,10,5
2015-06-22,11,5
2015-06-29,11,5
2015-07-06,11,6
2015-07-13,12,6
2015-07-20,12,6
2015-07-27,12,6
2015-08-03,12,6
2015-08-10,12,6
2015-08-17,12,6
2015-08-24,12,6
2015-08-31,12,6
2015-09-07,12,6
2015-09-14,12,6
2015-09-21,12,6
2015-09-28,12,6
2015-10-05,12,6
2015-10-12,12,6
2015-10-19,12,6
2015-10-26,12,6
2015-11-02,12,6
2015-11-09,12,6
2015-11-16,12,6
2015-11-23,12,6
2015-11-30,12,6
2015-12-07,12,9
2015-12-14,12,9
2015-12-21,12,9
2015-12-28,12,9
2016-01-04,12,9
2016-01-11,12,9
2016-01-18,12,9
2016-01-25,13,9
2016-02-01,13,9
2016-02-08,13,9
2016-02-15,13,9
2016-02-22,13,9
2016-02-29,14,9
2016-03-07,15,9
2016-03-14,17,9
2016-03-21,17,10
2016-03-28,17,10
2016-04-04,17,10
2016-04-11,17,10
2016-04-18,17,10
2016-04-25,17,10
2016-05-02,17,10
2016-05-09,17,10
2016-05-16,17,10
2016-05-23,17,10
